"사용일자","노선명","역명","승차총승객수","하차총승객수","등록일자"
"20260327","2호선","이대","22850","23584","20260330",""
"20260327","2호선","아현","13598","12432","20260330",""
"20260327","2호선","충정로(경기대입구)","12104","12955","20260330",""
"20260327","2호선","용답","4729","5067","20260330",""
"20260327","2호선","신답","2305","2256","20260330",""
"20260327","2호선","신설동","4779","4737","20260330",""
"20260327","2호선","도림천","1507","1558","20260330",""
"20260327","2호선","양천구청","7979","8544","20260330",""
"20260327","2호선","신정네거리","11983","12461","20260330",""
"20260327","2호선","용두(동대문구청)","2831","2840","20260330",""
"20260327","3호선","지축","8865","9149","20260330",""
"20260327","3호선","구파발","25680","24918","20260330",""
"20260327","3호선","연신내","44366","42149","20260330",""
"20260327","3호선","불광","19308","20531","20260330",""
"20260327","3호선","녹번","17880","16155","20260330",""
"20260327","3호선","홍제","21383","20106","20260330",""
"20260327","3호선","무악재","4967","4788","20260330",""
"20260327","3호선","독립문","9412","9569","20260330",""
"20260327","3호선","경복궁(정부서울청사)","32793","32536","20260330",""
"20260327","3호선","안국","35878","36836","20260330",""
"20260327","3호선","종로3가","14599","16240","20260330",""
"20260327","3호선","을지로3가","16303","15955","20260330",""
"20260327","3호선","충무로","11","0","20260330",""
"20260327","3호선","동대입구","13644","15210","20260330",""
"20260327","3호선","약수","15173","14856","20260330",""
"20260327","3호선","금호","9687","8981","20260330",""
"20260327","3호선","옥수","11393","11412","20260330",""
"20260327","3호선","압구정","37270","40086","20260330",""
"20260327","3호선","신사","32063","34427","20260330",""
"20260327","3호선","잠원","8759","8457","20260330",""
"20260327","3호선","고속터미널","59128","60167","20260330",""
"20260327","3호선","교대(법원.검찰청)","21434","12188","20260330",""
"20260327","3호선","남부터미널(예술의전당)","37730","37752","20260330",""
"20260327","3호선","양재(서초구청)","47298","48758","20260330",""
"20260327","3호선","매봉","15647","15007","20260330",""
"20260327","3호선","도곡","7646","7618","20260330",""
"20260327","3호선","대치","14643","14760","20260330",""
"20260327","3호선","학여울","3733","3725","20260330",""
"20260327","3호선","대청","12979","12147","20260330",""
"20260327","3호선","일원","13879","13313","20260330",""
"20260327","3호선","수서","22756","22334","20260330",""
"20260327","3호선","가락시장","11208","10964","20260330",""
"20260327","3호선","경찰병원","8942","8843","20260330",""
"20260327","3호선","오금","7835","7048","20260330",""
"20260327","4호선","불암산","11430","10016","20260330",""
"20260327","4호선","상계","22799","21416","20260330",""
"20260327","4호선","노원","24611","28350","20260330",""
"20260327","4호선","창동","32904","34412","20260330",""
"20260327","4호선","쌍문","34143","31786","20260330",""
"20260327","8호선","문정","27411","28659","20260330",""
"20260327","8호선","장지","20212","18488","20260330",""
"20260327","8호선","복정","11992","10072","20260330",""
"20260327","8호선","산성","7513","7455","20260330",""
"20260327","8호선","남한산성입구(성남법원.검찰청)","16381","14464","20260330",""
"20260327","8호선","단대오거리","14448","13538","20260330",""
"20260327","8호선","신흥","6356","6507","20260330",""
"20260327","8호선","수진","6358","5863","20260330",""
"20260327","8호선","모란","5766","4604","20260330",""
"20260327","8호선","남위례","9814","9909","20260330",""
"20260327","경원선","창동","11","0","20260330",""
"20260327","9호선","개화","2889","1874","20260330",""
"20260327","9호선","김포공항","6828","12587","20260330",""
"20260327","9호선","공항시장","3248","3386","20260330",""
"20260327","9호선","신방화","8278","8068","20260330",""
"20260327","9호선","마곡나루(서울식물원)","19050","18548","20260330",""
"20260327","9호선","양천향교","13233","13475","20260330",""
"20260327","9호선","가양","25786","24865","20260330",""
"20260327","9호선","증미","9509","8983","20260330",""
"20260327","9호선","등촌","15097","14462","20260330",""
"20260327","9호선","염창","21676","20592","20260330",""
"20260327","9호선","신목동","5386","4709","20260330",""
"20260327","9호선","선유도","11071","10066","20260330",""
"20260327","9호선","당산","22742","22313","20260330",""
"20260327","9호선","국회의사당","21237","21721","20260330",""
"20260327","9호선","여의도","37108","35529","20260330",""
"20260327","9호선","샛강","8066","7997","20260330",""
"20260327","9호선","노량진","32297","31630","20260330",""
"20260327","9호선","노들","5669","4519","20260330",""
"20260327","9호선","흑석(중앙대입구)","12294","12122","20260330",""
"20260327","9호선","동작(현충원)","2214","1837","20260330",""
"20260327","9호선","구반포","2732","2480","20260330",""
"20260327","9호선","신반포","6058","5891","20260330",""
"20260327","9호선","고속터미널","19255","26451","20260330",""
"20260327","9호선","사평","4974","4704","20260330",""
"20260327","9호선","신논현","39462","41413","20260330",""
"20260327","9호선2~3단계","언주","13615","13900","20260330",""
"20260327","9호선2~3단계","선정릉","12339","13319","20260330",""
"20260327","9호선2~3단계","삼성중앙","9811","10125","20260330",""
"20260327","9호선2~3단계","봉은사","27429","29348","20260330",""
"20260327","9호선2~3단계","종합운동장","5988","6096","20260330",""
"20260327","9호선2~3단계","삼전","10133","9484","20260330",""
"20260327","9호선2~3단계","석촌고분","8861","8579","20260330",""
"20260327","9호선2~3단계","석촌","12006","11190","20260330",""
"20260327","9호선2~3단계","송파나루","7095","7654","20260330",""
"20260327","9호선2~3단계","한성백제","4063","3745","20260330",""
"20260327","9호선2~3단계","올림픽공원(한국체대)","19253","19784","20260330",""
"20260327","9호선2~3단계","둔촌오륜","5480","5271","20260330",""
"20260327","9호선2~3단계","중앙보훈병원","15181","13069","20260330",""
"20260327","경강선","판교","7011","6822","20260330",""
"20260327","경강선","이매","1241","1089","20260330",""
"20260327","경강선","삼동","2843","2588","20260330",""
"20260327","경강선","경기광주","9941","9299","20260330",""
"20260327","경강선","초월","4417","3984","20260330",""
"20260327","경강선","곤지암","2580","2523","20260330",""
"20260327","경강선","신둔도예촌","1911","1715","20260330",""
"20260327","경강선","이천","3497","3911","20260330",""
"20260327","경강선","부발","3278","2915","20260330",""
"20260327","경강선","세종대왕릉","398","388","20260330",""
"20260327","경강선","여주","3501","3752","20260330",""
"20260327","경강선","성남","1627","1436","20260330",""
"20260327","경부선","서울역","13524","4892","20260330",""
"20260327","경부선","남영","11096","11728","20260330",""
"20260327","경부선","용산","56939","58299","20260330",""
"20260327","경부선","노량진","11135","10978","20260330",""
"20260327","경부선","대방","12005","13498","20260330",""
"20260327","경부선","영등포","49146","50580","20260330",""
"20260327","경부선","신도림","4580","4891","20260330",""
"20260327","경부선","신길","10239","8936","20260330",""
"20260327","경부선","구로","19460","19897","20260330",""
"20260327","경부선","가산디지털단지","20811","23300","20260330",""
"20260327","경부선","금천구청","12776","13080","20260330",""
"20260327","경부선","석수","9643","8829","20260330",""
"20260327","경부선","관악","7956","7722","20260330",""
"20260327","경부선","안양","28524","28276","20260330",""
"20260327","경부선","명학","10225","9954","20260330",""
"20260327","경부선","금정","33683","34583","20260330",""
"20260327","경부선","군포","8096","7641","20260330",""
"20260327","경부선","의왕","11532","11153","20260330",""
"20260327","경부선","성균관대","19542","18801","20260330",""
"20260327","경부선","화서","13054","12662","20260330",""
"20260327","경부선","수원","46131","49887","20260330",""
"20260327","경부선","독산","19635","19419","20260330",""
"20260327","경부선","세류","4279","4072","20260330",""
"20260327","경부선","병점","19485","19640","20260330",""
"20260327","경부선","세마","4122","3978","20260330",""
"20260327","경부선","오산대","4904","4577","20260330",""
"20260327","경부선","오산","12914","12782","20260330",""
"20260327","경부선","진위","2172","1824","20260330",""
"20260327","경부선","송탄","5554","5219","20260330",""
"20260327","경부선","서정리","11250","9876","20260330",""
"20260327","경부선","평택지제","6005","5652","20260330",""
"20260327","경부선","평택","15939","15832","20260330",""
"20260327","경부선","성환","5895","5227","20260330",""
"20260327","경부선","직산","1312","1192","20260330",""
"20260327","경부선","두정","10546","9927","20260330",""
"20260327","경부선","천안","8300","8145","20260330",""
"20260327","경부선","당정","7804","7401","20260330",""
"20260327","경부선","서동탄","1738","1518","20260330",""
"20260327","경부선","광명","4429","3987","20260330",""
"20260327","경원선","이촌(국립중앙박물관)","4518","3727","20260330",""
"20260327","경원선","서빙고","2701","2622","20260330",""
"20260327","경원선","한남","4333","4309","20260330",""
"20260327","경원선","옥수","73","27","20260330",""
"20260327","경원선","응봉","3532","3901","20260330",""
"20260327","경원선","왕십리(성동구청)","21872","20928","20260330",""
"20260327","경원선","청량리(서울시립대입구)","21424","21706","20260330",""
"20260327","경원선","외대앞","16056","15298","20260330",""
"20260327","경원선","신이문","10196","9192","20260330",""
"20260327","경원선","석계","9606","9644","20260330",""
"20260327","경원선","광운대","10828","10004","20260330",""
"20260327","경원선","월계","8608","7965","20260330",""
"20260327","경원선","녹천","5290","4380","20260330",""
"20260327","경원선","방학","11922","11626","20260330",""
"20260327","경원선","도봉","6707","6458","20260330",""
"20260327","경원선","도봉산","8728","5808","20260330",""
"20260327","경원선","망월사","10026","9769","20260330",""
"20260327","경원선","회룡","15330","15049","20260330",""
"20260327","경원선","의정부","22480","23339","20260330",""
"20260327","경원선","가능","7722","7265","20260330",""
"20260327","경원선","녹양","5130","4792","20260330",""
"20260327","경원선","양주","8200","7854","20260330",""
"20260327","경원선","덕계","8009","7474","20260330",""
"20260327","경원선","덕정","8295","7683","20260330",""
"20260327","경원선","지행","8014","8077","20260330",""
"20260327","경원선","동두천중앙","3522","3413","20260330",""
"20260327","경원선","보산","2050","1787","20260330",""
"20260327","경원선","동두천","2611","2468","20260330",""
"20260327","경원선","소요산","2071","2104","20260330",""
"20260327","경원선","청산","157","164","20260330",""
"20260327","경원선","전곡","1352","1401","20260330",""
"20260327","경원선","연천","1256","1339","20260330",""
"20260327","경의선","서울역","4225","5459","20260330",""
"20260327","경의선","신촌","1250","1560","20260330",""
"20260327","경의선","효창공원앞","3780","4200","20260330",""
"20260327","경의선","공덕","5220","3968","20260330",""
"20260327","경의선","서강대","2795","2605","20260330",""
"20260327","경의선","홍대입구","2601","3201","20260330",""
"20260327","경의선","가좌","7223","6821","20260330",""
"20260327","경의선","디지털미디어시티","2989","2931","20260330",""
"20260327","경의선","수색","3689","3694","20260330",""
"20260327","경의선","한국항공대","3697","3444","20260330",""
"20260327","경의선","강매","3914","3116","20260330",""
"20260327","경의선","행신","8919","9065","20260330",""
"20260327","경의선","능곡","5256","4981","20260330",""
"20260327","경의선","곡산","674","683","20260330",""
"20260327","경의선","풍산","7368","6931","20260330",""
"20260327","경의선","일산","12135","12092","20260330",""
"20260327","경의선","탄현","8774","8641","20260330",""
"20260327","경의선","야당","8929","9579","20260330",""
"20260327","경의선","운정","9152","8807","20260330",""
"20260327","경의선","금릉","6196","6125","20260330",""
"20260327","경의선","금촌","7745","7494","20260330",""
"20260327","경의선","월롱","2938","2074","20260330",""
"20260327","경의선","파주","1583","1049","20260330",""
"20260327","경의선","문산","6405","6430","20260330",""
"20260327","경의선","임진강","7","13","20260330",""
"20260327","경의선","운천","4","3","20260330",""
"20260327","경인선","개봉","26518","26114","20260330",""
"20260327","경인선","오류동","13268","12094","20260330",""
"20260327","경인선","역곡","31616","30988","20260330",""
"20260327","경인선","부천","36989","37297","20260330",""
"20260327","경인선","송내","29690","29660","20260330",""
"20260327","경인선","부평","33479","36530","20260330",""
"20260327","경인선","백운","8095","7573","20260330",""
"20260327","경인선","동암","17401","17872","20260330",""
"20260327","경인선","주안","21773","19464","20260330",""
"20260327","경인선","제물포","13396","12702","20260330",""
"20260327","경인선","동인천","15719","14532","20260330",""
"20260327","경인선","인천","4561","3470","20260330",""
"20260327","경인선","구일","8201","7908","20260330",""
"20260327","경인선","소사","9521","8687","20260330",""
"20260327","경인선","부개","9853","9202","20260330",""
"20260327","경의선","백마","8987","8901","20260330",""
"20260327","중앙선","신원","212","191","20260330",""
"20260327","중앙선","국수","743","761","20260330",""
"20260327","중앙선","아신","624","656","20260330",""
"20260327","중앙선","오빈","328","364","20260330",""
"20260327","중앙선","양평","3495","3825","20260330",""
"20260327","중앙선","원덕","385","380","20260330",""
"20260327","중앙선","용문","2075","2260","20260330",""
"20260327","중앙선","지평","75","75","20260330",""
"20260327","경인선","간석","6693","6369","20260330",""
"20260327","경인선","도원","4053","4059","20260330",""
"20260327","경인선","온수(성공회대입구)","7495","6942","20260330",""
"20260327","경인선","중동","10598","9904","20260330",""
"20260327","경인선","도화","4653","4315","20260330",""
"20260327","경춘선","신내","3651","3324","20260330",""
"20260327","경춘선","갈매","3221","2975","20260330",""
"20260327","경춘선","별내","3147","2848","20260330",""
"20260327","경춘선","퇴계원","4069","3767","20260330",""
"20260327","경춘선","사릉","2495","2460","20260330",""
"20260327","경춘선","금곡","1995","1865","20260330",""
"20260327","경춘선","평내호평","7661","7614","20260330",""
"20260327","경춘선","천마산","1873","1782","20260330",""
"20260327","경춘선","마석","4856","4918","20260330",""
"20260327","경춘선","대성리","1048","3483","20260330",""
"20260327","경춘선","청평","1940","2358","20260330",""
"20260327","경춘선","상천","291","319","20260330",""
"20260327","경춘선","가평","2087","2338","20260330",""
"20260327","경춘선","굴봉산","115","126","20260330",""
"20260327","경춘선","백양리","75","75","20260330",""
"20260327","경춘선","강촌","395","506","20260330",""
"20260327","경춘선","김유정","421","545","20260330",""
"20260327","경춘선","남춘천","4973","4104","20260330",""
"20260327","경춘선","춘천","2369","1606","20260330",""
"20260327","공항철도 1호선","서울역","17345","15312","20260330",""
"20260327","공항철도 1호선","공덕","3849","5008","20260330",""
"20260327","공항철도 1호선","홍대입구","19059","18301","20260330",""
"20260327","공항철도 1호선","디지털미디어시티","16581","15440","20260330",""
"20260327","공항철도 1호선","마곡나루(서울식물원)","18739","17537","20260330",""
"20260327","공항철도 1호선","김포공항","11343","5824","20260330",""
"20260327","공항철도 1호선","계양","10391","10582","20260330",""
"20260327","공항철도 1호선","검암","7087","7133","20260330",""
"20260327","공항철도 1호선","청라국제도시","9405","9202","20260330",""
"20260327","공항철도 1호선","운서","11872","12388","20260330",""
"20260327","공항철도 1호선","공항화물청사","2261","2296","20260330",""
"20260327","공항철도 1호선","인천공항1터미널","16607","13445","20260330",""
"20260327","공항철도 1호선","인천공항2터미널","12945","9997","20260330",""
"20260327","공항철도 1호선","영종","5119","5497","20260330",""
"20260327","과천선","선바위","9429","8156","20260330",""
"20260327","과천선","경마공원","8149","8189","20260330",""
"20260327","과천선","대공원","4104","4216","20260330",""
"20260327","과천선","과천","6475","5821","20260330",""
"20260327","과천선","정부과천청사","16419","17205","20260330",""
"20260327","과천선","인덕원","31626","32190","20260330",""
"20260327","과천선","평촌","21470","20837","20260330",""
"20260327","과천선","범계","34507","35237","20260330",""
"20260327","분당선","선릉","14794","22179","20260330",""
"20260327","분당선","한티","18155","19303","20260330",""
"20260327","분당선","도곡","9211","9341","20260330",""
"20260327","분당선","구룡","4694","4434","20260330",""
"20260327","분당선","개포동","4949","5213","20260330",""
"20260327","분당선","대모산입구","7017","6527","20260330",""
"20260327","분당선","수서","20799","22865","20260330",""
"20260327","분당선","복정","2","0","20260330",""
"20260327","분당선","수원","9738","9595","20260330",""
"20260327","분당선","서울숲","15015","15220","20260330",""
"20260327","분당선","압구정로데오","23082","25517","20260330",""
"20260327","분당선","강남구청","11526","13115","20260330",""
"20260327","분당선","선정릉","8594","8764","20260330",""
"20260327","분당선","가천대","15893","15072","20260330",""
"20260327","분당선","태평","15280","14677","20260330",""
"20260327","분당선","모란","22878","23715","20260330",""
"20260327","분당선","야탑","30737","32497","20260330",""
"20260327","분당선","서현","27807","28801","20260330",""
"20260327","분당선","수내","15913","15756","20260330",""
"20260327","분당선","정자","23193","24066","20260330",""
"20260327","분당선","미금","18271","19256","20260330",""
"20260327","분당선","오리","13450","11617","20260330",""
"20260327","분당선","이매","6483","6131","20260330",""
"20260327","분당선","보정","3129","2811","20260330",""
"20260327","분당선","죽전","17310","18864","20260330",""
"20260327","분당선","구성","9413","9553","20260330",""
"20260327","분당선","신갈","5858","5689","20260330",""
"20260327","분당선","기흥","13034","12205","20260330",""
"20260327","분당선","상갈","6393","5892","20260330",""
"20260327","분당선","청명","5947","5623","20260330",""
"20260327","분당선","영통","11846","11613","20260330",""
"20260327","분당선","망포","19157","18429","20260330",""
"20260327","분당선","매탄권선","6935","6636","20260330",""
"20260327","분당선","수원시청","17031","19092","20260330",""
"20260327","분당선","매교","6711","6542","20260330",""
"20260327","서해선","김포공항","3605","5282","20260330",""
"20260327","서해선","원종","6029","5930","20260330",""
"20260327","서해선","부천종합운동장","3539","3128","20260330",""
"20260327","수인선","고색","7397","6955","20260330",""
"20260327","수인선","오목천","5815","4675","20260330",""
"20260327","수인선","어천","1923","1778","20260330",""
"20260327","수인선","야목","923","859","20260330",""
"20260327","수인선","사리","6248","5332","20260330",""
"20260327","수인선","달월","91","73","20260330",""
"20260327","수인선","월곶","3495","3164","20260330",""
"20260327","수인선","소래포구","5844","5539","20260330",""
"20260327","수인선","인천논현","6542","7093","20260330",""
"20260327","수인선","호구포","4843","4920","20260330",""
"20260327","수인선","남동인더스파크","2584","2942","20260330",""
"20260327","수인선","원인재","5143","5449","20260330",""
"20260327","수인선","연수","5914","5899","20260330",""
"20260327","수인선","송도","3114","2788","20260330",""
"20260327","수인선","인하대","9710","8748","20260330",""
"20260327","수인선","숭의","5415","4896","20260330",""
"20260327","수인선","신포","2239","2301","20260330",""
"20260327","수인선","인천","1269","2018","20260330",""
"20260327","신림선","샛강","3526","4342","20260330",""
"20260327","신림선","대방","4178","3043","20260330",""
"20260327","신림선","서울지방병무청","3768","4020","20260330",""
"20260327","신림선","보라매","5624","4941","20260330",""
"20260327","신림선","보라매공원","2828","3059","20260330",""
"20260327","신림선","보라매병원","8632","8922","20260330",""
"20260327","신림선","당곡","5725","5256","20260330",""
"20260327","신림선","신림","2709","3240","20260330",""
"20260327","신림선","서원","4216","3600","20260330",""
"20260327","신림선","서울대벤처타운","11819","10592","20260330",""
"20260327","신림선","관악산(서울대)","3654","3448","20260330",""
"20260327","안산선","산본","19750","21187","20260330",""
"20260327","안산선","대야미","6223","5420","20260330",""
"20260327","안산선","반월","5331","5070","20260330",""
"20260327","안산선","상록수","17722","17571","20260330",""
"20260327","안산선","한대앞","12285","12232","20260330",""
"20260327","안산선","중앙","22264","23718","20260330",""
"20260327","안산선","고잔","10630","10406","20260330",""
"20260327","안산선","초지","5763","5952","20260330",""
"20260327","안산선","안산","13252","12400","20260330",""
"20260327","안산선","신길온천","2455","2289","20260330",""
"20260327","안산선","정왕","12866","12205","20260330",""
"20260327","안산선","오이도","8947","9389","20260330",""
"20260327","안산선","수리산","4820","3892","20260330",""
"20260327","우이신설선","북한산우이","3211","3149","20260330",""
"20260327","우이신설선","솔밭공원","3010","2845","20260330",""
"20260327","우이신설선","4.19민주묘지","4178","3752","20260330",""
"20260327","우이신설선","가오리","5227","5157","20260330",""
"20260327","우이신설선","화계","4295","4029","20260330",""
"20260327","우이신설선","삼양","2934","3088","20260330",""
"20260327","우이신설선","삼양사거리","3162","3246","20260330",""
"20260327","우이신설선","솔샘","6873","6344","20260330",""
"20260327","우이신설선","북한산보국문","7716","6719","20260330",""
"20260327","우이신설선","정릉","5677","4988","20260330",""
"20260327","우이신설선","성신여대입구(돈암)","4515","4891","20260330",""
"20260327","우이신설선","보문","2162","2131","20260330",""
"20260327","우이신설선","신설동","3010","2789","20260330",""
"20260327","일산선","원흥","13352","12617","20260330",""
"20260327","일산선","지축","2","0","20260330",""
"20260327","일산선","삼송","22890","22022","20260330",""
"20260327","일산선","원당","13532","13186","20260330",""
"20260327","일산선","화정","20188","21007","20260330",""
"20260327","일산선","대곡","14344","12825","20260330",""
"20260327","일산선","백석","12348","12664","20260330",""
"20260327","일산선","마두","9393","9572","20260330",""
"20260327","일산선","정발산","8563","8704","20260330",""
"20260327","일산선","주엽","10699","10748","20260330",""
"20260327","일산선","대화","12379","10131","20260330",""
"20260327","장항선","봉명","1594","1582","20260330",""
"20260327","장항선","쌍용(나사렛대)","3368","3106","20260330",""
"20260327","장항선","아산","5739","5418","20260330",""
"20260327","장항선","탕정","2921","2513","20260330",""
"20260327","장항선","배방","1623","1671","20260330",""
"20260327","장항선","온양온천","5614","5837","20260330",""
"20260327","장항선","신창(순천향대)","4149","2169","20260330",""
"20260327","중앙선","회기","33844","30473","20260330",""
"20260327","중앙선","중랑","6603","6163","20260330",""
"20260327","중앙선","상봉","7186","7155","20260330",""
"20260327","중앙선","망우","9154","8795","20260330",""
"20260327","중앙선","양원","3863","3714","20260330",""
"20260327","중앙선","구리","8628","9267","20260330",""
"20260327","중앙선","도농","11185","10343","20260330",""
"20260327","중앙선","양정","612","563","20260330",""
"20260327","중앙선","덕소","6270","6374","20260330",""
"20260327","중앙선","도심","3363","2637","20260330",""
"20260327","중앙선","팔당","844","859","20260330",""
"20260327","중앙선","양수","1941","2020","20260330",""
"20260327","중앙선","운길산","722","712","20260330",""
"20260327","4호선","미아(서울사이버대학)","19568","18880","20260330",""
"20260327","4호선","미아사거리","29698","29880","20260330",""
"20260327","4호선","길음","25799","25093","20260330",""
"20260327","4호선","성신여대입구(돈암)","28768","27192","20260330",""
"20260327","4호선","한성대입구(삼선교)","18006","17300","20260330",""
"20260327","4호선","혜화","44774","44086","20260330",""
"20260327","4호선","동대문","24254","23934","20260330",""
"20260327","4호선","동대문역사문화공원(DDP)","24659","20860","20260330",""
"20260327","4호선","충무로","40159","41200","20260330",""
"20260327","4호선","명동","46740","49573","20260330",""
"20260327","4호선","회현(남대문시장)","34521","36292","20260330",""
"20260327","4호선","서울역","15981","28037","20260330",""
"20260327","4호선","숙대입구(갈월)","19120","19014","20260330",""
"20260327","4호선","삼각지(전쟁기념관)","8416","9940","20260330",""
"20260327","4호선","신용산","26729","29325","20260330",""
"20260327","4호선","이촌(국립중앙박물관)","11366","11965","20260330",""
"20260327","4호선","동작(현충원)","2643","2617","20260330",""
"20260327","4호선","총신대입구(이수)","23474","25477","20260330",""
"20260327","4호선","사당","32070","28949","20260330",""
"20260327","4호선","남태령","1840","1525","20260330",""
"20260327","5호선","방화","8312","8156","20260330",""
"20260327","5호선","개화산","7522","7046","20260330",""
"20260327","5호선","김포공항","15826","9613","20260330",""
"20260327","5호선","송정","7523","7148","20260330",""
"20260327","5호선","마곡","19747","19842","20260330",""
"20260327","5호선","발산","27925","29144","20260330",""
"20260327","5호선","우장산","18063","17754","20260330",""
"20260327","5호선","화곡","34171","32007","20260330",""
"20260327","5호선","까치산","32713","30929","20260330",""
"20260327","5호선","신정(은행정)","16051","13061","20260330",""
"20260327","5호선","목동","19422","20865","20260330",""
"20260327","5호선","오목교(목동운동장앞)","24885","27107","20260330",""
"20260327","5호선","양평","9962","9552","20260330",""
"20260327","5호선","영등포구청","6122","6057","20260330",""
"20260327","5호선","영등포시장","14644","14676","20260330",""
"20260327","5호선","신길","6130","6205","20260330",""
"20260327","5호선","여의도","34012","36781","20260330",""
"20260327","5호선","여의나루","18617","19983","20260330",""
"20260327","5호선","마포","17725","18192","20260330",""
"20260327","5호선","공덕","17919","18895","20260330",""
"20260327","5호선","애오개","8322","8017","20260330",""
"20260327","5호선","충정로(경기대입구)","5953","6183","20260330",""
"20260327","5호선","서대문","22753","22513","20260330",""
"20260327","5호선","광화문(세종문화회관)","40288","42741","20260330",""
"20260327","5호선","종로3가","20022","21715","20260330",""
"20260327","5호선","을지로4가","8397","8346","20260330",""
"20260327","5호선","동대문역사문화공원(DDP)","4009","4576","20260330",""
"20260327","5호선","청구","4136","3929","20260330",""
"20260327","5호선","신금호","7550","7838","20260330",""
"20260327","5호선","행당","9454","8295","20260330",""
"20260327","5호선","왕십리(성동구청)","5768","7000","20260330",""
"20260327","5호선","마장","7251","6776","20260330",""
"20260327","5호선","답십리","19632","17751","20260330",""
"20260327","5호선","장한평","24176","23906","20260330",""
"20260327","5호선","군자(능동)","14814","16757","20260330",""
"20260327","5호선","아차산(어린이대공원후문)","17799","17562","20260330",""
"20260327","5호선","광나루(장신대)","14593","13892","20260330",""
"20260327","5호선","천호(풍납토성)","24922","24428","20260330",""
"20260327","5호선","강동","21892","20730","20260330",""
"20260327","5호선","길동","10775","11119","20260330",""
"20260327","5호선","굽은다리(강동구민회관앞)","11913","11422","20260330",""
"20260327","5호선","명일","10015","9982","20260330",""
"20260327","5호선","고덕","12270","12147","20260330",""
"20260327","5호선","상일동","17354","16224","20260330",""
"20260327","5호선","둔촌동","16144","16135","20260330",""
"20260327","5호선","올림픽공원(한국체대)","9581","9899","20260330",""
"20260327","5호선","방이","9101","9800","20260330",""
"20260327","5호선","오금","4351","4498","20260330",""
"20260327","5호선","개롱","7945","7792","20260330",""
"20260327","5호선","거여","11989","11736","20260330",""
"20260327","5호선","마천","8543","7578","20260330",""
"20260327","5호선","강일","7460","6789","20260330",""
"20260327","5호선","미사","21745","22086","20260330",""
"20260327","5호선","하남풍산","5520","5504","20260330",""
"20260327","5호선","하남시청(덕풍·신장)","10565","9888","20260330",""
"20260327","5호선","하남검단산","7672","7240","20260330",""
"20260327","6호선","응암","21270","20592","20260330",""
"20260327","6호선","역촌","4361","5249","20260330",""
"20260327","6호선","불광","5249","4987","20260330",""
"20260327","6호선","독바위","2953","3100","20260330",""
"20260327","6호선","연신내","2","0","20260330",""
"20260327","6호선","구산","9578","7359","20260330",""
"20260327","6호선","새절(신사)","15018","14014","20260330",""
"20260327","6호선","증산(명지대앞)","10754","10498","20260330",""
"20260327","6호선","디지털미디어시티","16859","18152","20260330",""
"20260327","6호선","월드컵경기장(성산)","4734","4740","20260330",""
"20260327","6호선","마포구청","17615","15889","20260330",""
"20260327","6호선","망원","19436","21165","20260330",""
"20260327","6호선","합정","16485","16435","20260330",""
"20260327","6호선","상수","13714","15647","20260330",""
"20260327","6호선","광흥창(서강)","11625","11175","20260330",""
"20260327","6호선","대흥(서강대앞)","12420","12806","20260330",""
"20260327","6호선","공덕","23247","23033","20260330",""
"20260327","6호선","효창공원앞","9492","8470","20260330",""
"20260327","6호선","삼각지(전쟁기념관)","9482","8427","20260330",""
"20260327","6호선","녹사평(용산구청)","6855","7267","20260330",""
"20260327","6호선","이태원","15332","20145","20260330",""
"20260327","6호선","한강진","11003","13639","20260330",""
"20260327","6호선","버티고개","2711","2569","20260330",""
"20260327","6호선","약수","4270","4333","20260330",""
"20260327","6호선","청구","4645","4581","20260330",""
"20260327","6호선","신당","10435","9816","20260330",""
"20260327","6호선","동묘앞","10977","11001","20260330",""
"20260327","6호선","창신","4360","3642","20260330",""
"20260327","6호선","보문","10361","9502","20260330",""
"20260327","6호선","안암(고대병원앞)","17311","16149","20260330",""
"20260327","6호선","고려대(종암)","10992","10161","20260330",""
"20260327","6호선","월곡(동덕여대)","14639","13850","20260330",""
"20260327","6호선","상월곡(한국과학기술연구원)","7817","7024","20260330",""
"20260327","6호선","돌곶이","14566","13516","20260330",""
"20260327","6호선","석계","14183","15105","20260330",""
"20260327","6호선","태릉입구","7045","7688","20260330",""
"20260327","6호선","화랑대(서울여대입구)","14036","11158","20260330",""
"20260327","6호선","봉화산(서울의료원)","10080","9305","20260330",""
"20260327","6호선","신내","1","0","20260330",""
"20260327","7호선","장암","3268","1367","20260330",""
"20260327","7호선","도봉산","10336","11622","20260330",""
"20260327","7호선","수락산","14483","14469","20260330",""
"20260327","7호선","마들","15701","14528","20260330",""
"20260327","7호선","노원","24194","25947","20260330",""
"20260327","7호선","중계","17274","15841","20260330",""
"20260327","7호선","하계","20976","19479","20260330",""
"20260327","7호선","공릉(서울과학기술대)","16095","15107","20260330",""
"20260327","7호선","태릉입구","10636","10033","20260330",""
"20260327","7호선","먹골","12058","11823","20260330",""
"20260327","7호선","중화","13082","12987","20260330",""
"20260327","7호선","상봉","21679","21328","20260330",""
"20260327","7호선","면목","17644","16784","20260330",""
"20260327","7호선","사가정","18975","19254","20260330",""
"20260327","7호선","용마산(용마폭포공원)","6780","6477","20260330",""
"20260327","7호선","중곡","13019","12308","20260330",""
"20260327","7호선","군자(능동)","18093","14230","20260330",""
"20260327","7호선","어린이대공원(세종대)","21292","21324","20260330",""
